id,col,row,utc_date_time,o3,o3_avg_24,o3_max_24,o3_avg_7day,o3_max_7day,o3_avg_14day,o3_max_14day,pmij,pmij_avg_24,pmij_max_24,pmij_avg_7day,pmij_max_7day,pmij_avg_14day,pmij_max_14day
145206010,1,1,2011-01-11 10:00:00,32.1798896789551,,,,,,,0.611564517021179,,,,,,
145206011,1,1,2011-01-11 11:00:00,32.9827117919922,,,,,,,0.688430428504944,,,,,,
145206012,1,1,2011-01-11 12:00:00,33.4424209594727,,,,,,,0.660078763961792,,,,,,
145206013,1,1,2011-01-11 13:00:00,33.8434715270996,,,,,,,0.510510563850403,,,,,,
145206014,1,1,2011-01-11 14:00:00,33.2181625366211,,,,,,,0.347703516483307,,,,,,
145206015,1,1,2011-01-11 15:00:00,33.1355743408203,,,,,,,0.308820873498917,,,,,,
145206016,1,1,2011-01-11 16:00:00,33.9115142822266,,,,,,,0.420668512582779,,,,,,
145206017,1,1,2011-01-11 17:00:00,34.1499862670898,,,,,,,0.488404303789139,,,,,,
145206018,1,1,2011-01-11 18:00:00,33.9778785705566,,,,,,,0.486712992191315,,,,,,
145206019,1,1,2011-01-11 19:00:00,33.7907943725586,,,,,,,0.52538001537323,,,,,,
145206020,1,1,2011-01-11 20:00:00,33.6381416320801,,,,,,,0.564477443695068,,,,,,
145206021,1,1,2011-01-11 21:00:00,33.2764205932617,,,,,,,0.520670413970947,,,,,,
145206022,1,1,2011-01-11 22:00:00,33.0758094787598,,,,,,,0.60184645652771,,,,,,
145206023,1,1,2011-01-11 23:00:00,33.1316795349121,,,,,,,0.692362606525421,,,,,,
145206024,1,1,2011-01-12 00:00:00,33.0132446289062,,,,,,,0.678244829177856,,,,,,
145206025,1,1,2011-01-12 01:00:00,32.6023025512695,,,,,,,0.644097805023193,,,,,,
145206026,1,1,2011-01-12 02:00:00,32.7111129760742,,,,,,,0.669613122940063,,,,,,
145206027,1,1,2011-01-12 03:00:00,33.0969886779785,,,,,,,0.667610049247742,,,,,,
145206028,1,1,2011-01-12 04:00:00,33.657112121582,,,,,,,0.644427120685577,,,,,,
145206029,1,1,2011-01-12 05:00:00,34.0844039916992,,,,,,,0.612619578838348,,,,,,
145206030,1,1,2011-01-12 06:00:00,34.1707420349121,,,,,,,0.578342378139496,,,,,,
